,latitude,longitude,brightness,acq_date,satellite,confidence,frp,fire_type
64907,-14.5596,133.0918,331.9,2019-09-15,Aqua,68,9.5,0
64908,-15.6306,131.2372,351.2,2019-09-15,Aqua,41,37.8,0
64909,-15.632,131.2274,356.6,2019-09-15,Aqua,62,52.7,0
64910,-15.6333,131.2175,360.1,2019-09-15,Aqua,78,64.6,0
64911,-15.636,131.1979,360.7,2019-09-15,Aqua,100,77.0,0
64912,-15.6374,131.1881,388.7,2019-09-15,Aqua,100,194.8,0
64913,-15.6387,131.1781,334.4,2019-09-15,Aqua,73,24.3,0
64914,-15.6174,131.2654,344.9,2019-09-15,Aqua,72,24.8,0
64915,-15.6187,131.2556,355.1,2019-09-15,Aqua,77,48.6,0
64916,-15.6214,131.2359,359.7,2019-09-15,Aqua,92,66.1,0
64917,-15.6227,131.2261,365.6,2019-09-15,Aqua,100,85.8,0
64918,-15.6241,131.2162,368.3,2019-09-15,Aqua,100,96.9,0
64919,-15.6254,131.2063,377.9,2019-09-15,Aqua,100,136.3,0
64920,-15.6268,131.1966,382.3,2019-09-15,Aqua,100,158.7,0
64921,-15.6281,131.1867,420.6,2019-09-15,Aqua,100,421.5,0
64922,-15.6294,131.1769,393.1,2019-09-15,Aqua,100,220.0,0
64923,-18.3821,127.6508,326.3,2019-09-15,Aqua,31,15.9,0
64924,-18.3841,127.6333,336.7,2019-09-15,Aqua,79,50.6,0
64925,-16.8083,138.5676,330.1,2019-09-15,Aqua,71,36.7,0
64926,-16.7073,135.3536,339.6,2019-09-15,Aqua,81,27.1,0
64927,-16.4151,136.5602,332.2,2019-09-15,Aqua,60,19.6,0
64928,-16.1595,136.6065,331.1,2019-09-15,Aqua,66,16.1,0
64929,-16.2733,135.9078,330.8,2019-09-15,Aqua,36,12.4,0
64930,-16.2751,135.8963,333.3,2019-09-15,Aqua,63,17.4,0
64931,-16.2744,135.9024,331.6,2019-09-15,Aqua,42,13.7,0
64932,-16.1526,136.6128,336.1,2019-09-15,Aqua,75,26.7,0
64933,-16.1546,136.6001,342.8,2019-09-15,Aqua,86,45.0,0
64934,-16.1566,136.5873,328.8,2019-09-15,Aqua,30,12.2,0
64935,-15.6406,137.0265,333.1,2019-09-15,Aqua,70,35.7,0
64936,-15.4405,135.2746,332.3,2019-09-15,Aqua,56,13.2,0
64937,-15.4668,135.1025,330.8,2019-09-15,Aqua,51,13.1,0
64938,-15.454,135.1222,334.9,2019-09-15,Aqua,57,18.5,0
64939,-15.4556,135.1115,343.1,2019-09-15,Aqua,86,35.7,0
64940,-15.4572,135.1009,330.6,2019-09-15,Aqua,32,12.3,0
64941,-15.4312,135.2064,344.0,2019-09-15,Aqua,87,37.6,0
64942,-15.4427,135.1313,332.0,2019-09-15,Aqua,62,14.3,0
64943,-15.4444,135.1206,336.9,2019-09-15,Aqua,71,21.7,0
64944,-15.4215,135.2048,331.5,2019-09-15,Aqua,60,13.0,0
64945,-15.4315,135.1404,333.0,2019-09-15,Aqua,69,15.2,0
64946,-15.4331,135.1297,341.7,2019-09-15,Aqua,85,32.1,0
64947,-13.3545,130.8892,340.5,2019-09-15,Aqua,80,21.6,0
64948,-13.5668,132.195,334.3,2019-09-15,Aqua,75,10.6,0
64949,-13.5269,132.2171,336.1,2019-09-15,Aqua,68,14.1,0
64950,-13.5101,132.2089,349.0,2019-09-15,Aqua,92,38.9,0
64951,-13.5024,132.1983,331.5,2019-09-15,Aqua,60,9.9,0
64952,-13.7609,130.3526,336.7,2019-09-15,Aqua,78,16.3,0
64953,-13.7622,130.3425,369.4,2019-09-15,Aqua,100,104.4,0
64954,-13.7514,130.3513,345.2,2019-09-15,Aqua,88,32.4,0
64955,-13.7528,130.3411,376.4,2019-09-15,Aqua,100,132.8,0
64956,-13.7406,130.36,357.3,2019-09-15,Aqua,98,65.0,0
64957,-13.742,130.3499,343.4,2019-09-15,Aqua,87,28.7,0
64958,-13.582,130.7064,342.1,2019-09-15,Aqua,85,26.4,0
64959,-13.5833,130.6966,350.1,2019-09-15,Aqua,93,44.0,0
64960,-13.613,130.1629,335.2,2019-09-15,Aqua,34,18.3,0
64961,-12.7825,135.7989,328.7,2019-09-15,Aqua,36,23.9,0
64962,-13.6035,130.1615,333.3,2019-09-15,Aqua,41,16.1,0
64963,-12.6754,136.4133,320.3,2019-09-15,Aqua,51,14.5,0
64964,-13.6071,129.9925,335.2,2019-09-15,Aqua,27,17.7,0
64965,-13.6085,129.9821,338.1,2019-09-15,Aqua,64,23.5,0
64966,-13.5989,129.9807,339.0,2019-09-15,Aqua,67,23.8,0
64967,-12.6112,136.6039,318.8,2019-09-15,Aqua,22,11.1,0
64968,-11.0588,132.5599,316.2,2019-09-15,Aqua,47,6.2,0
64969,-11.4382,130.667,326.1,2019-09-15,Aqua,44,14.1,0
64970,-11.3066,131.9908,340.8,2019-09-15,Aqua,88,31.9,0
64971,-11.3142,132.0013,334.2,2019-09-15,Aqua,78,20.3,0
64972,-11.3154,132.0574,327.0,2019-09-15,Aqua,51,11.1,0
64973,-11.314,132.0665,331.5,2019-09-15,Aqua,73,16.9,0
64974,-11.323,132.0678,327.1,2019-09-15,Aqua,41,11.1,0
64975,-11.3217,132.077,327.9,2019-09-15,Aqua,45,12.7,0
64976,-11.3439,131.9834,334.3,2019-09-15,Aqua,58,22.0,0
64977,-11.299,132.2942,339.2,2019-09-15,Aqua,87,29.0,0
64978,-11.327,132.3547,332.1,2019-09-15,Aqua,70,19.4,0
64979,-11.3257,132.3639,328.3,2019-09-15,Aqua,39,14.2,0
64980,-11.336,132.356,323.5,2019-09-15,Aqua,39,10.2,0
64981,-11.3347,132.3652,326.0,2019-09-15,Aqua,29,12.2,0
64982,-11.3334,132.3744,332.4,2019-09-15,Aqua,72,19.9,0
64983,-11.332,132.3836,339.4,2019-09-15,Aqua,85,30.6,0
64984,-11.5699,130.7782,351.7,2019-09-15,Aqua,95,54.4,0
64985,-11.579,130.7796,336.1,2019-09-15,Aqua,44,20.8,0
64986,-11.3461,132.414,328.8,2019-09-15,Aqua,68,14.2,0
64987,-11.3421,132.4416,345.4,2019-09-15,Aqua,91,38.6,0
64988,-11.3408,132.4508,338.3,2019-09-15,Aqua,69,26.0,0
64989,-11.5868,130.7903,347.9,2019-09-15,Aqua,90,44.4,0
64990,-11.5946,130.801,327.9,2019-09-15,Aqua,42,12.0,0
64991,-11.6036,130.7993,340.5,2019-09-15,Aqua,82,26.0,0
64992,-11.3632,132.4891,331.2,2019-09-15,Aqua,29,14.7,0
64993,-11.3618,132.4983,333.7,2019-09-15,Aqua,56,20.2,0
64994,-11.6985,130.177,322.0,2019-09-15,Aqua,24,10.6,0
64995,-11.6127,130.8006,334.8,2019-09-15,Aqua,62,16.9,0
64996,-11.7078,130.1784,321.8,2019-09-15,Aqua,35,9.5,0
64997,-11.6219,130.802,338.3,2019-09-15,Aqua,77,22.4,0
64998,-11.6206,130.8113,334.7,2019-09-15,Aqua,62,17.4,0
64999,-11.631,130.8033,331.7,2019-09-15,Aqua,39,12.6,0
65000,-11.717,130.2497,333.3,2019-09-15,Aqua,73,21.0,0
65001,-11.6388,130.814,328.8,2019-09-15,Aqua,14,10.9,0
65002,-11.4074,132.4393,331.8,2019-09-15,Aqua,80,12.4,0
65003,-11.6492,130.806,343.1,2019-09-15,Aqua,84,33.2,0
65004,-11.4231,132.3947,329.2,2019-09-15,Aqua,77,14.9,0
65005,-11.4217,132.4038,358.2,2019-09-15,Aqua,99,68.9,0
65006,-11.4204,132.413,335.4,2019-09-15,Aqua,76,20.0,0
65007,-11.4191,132.4222,335.4,2019-09-15,Aqua,80,19.6,0
65008,-11.6596,130.798,340.2,2019-09-15,Aqua,79,28.0,0
65009,-11.4307,132.4052,375.0,2019-09-15,Aqua,94,123.3,0
65010,-11.4294,132.4144,350.2,2019-09-15,Aqua,94,47.6,0
65011,-11.4281,132.4236,357.2,2019-09-15,Aqua,98,63.3,0
65012,-11.4267,132.4328,355.2,2019-09-15,Aqua,97,56.8,0
65013,-11.4254,132.442,333.7,2019-09-15,Aqua,70,15.8,0
65014,-11.4241,132.4513,337.7,2019-09-15,Aqua,82,22.4,0
65015,-11.67,130.7899,333.4,2019-09-15,Aqua,58,19.7,0
65016,-11.4371,132.425,393.7,2019-09-15,Aqua,87,203.2,0
65017,-11.4358,132.4342,391.7,2019-09-15,Aqua,87,193.0,0
65018,-11.7137,130.5448,329.1,2019-09-15,Aqua,57,17.4,0
65019,-11.6792,130.7913,325.0,2019-09-15,Aqua,37,10.5,0
65020,-11.5088,132.7511,330.8,2019-09-15,Aqua,60,19.0,0
65021,-11.8146,130.804,342.8,2019-09-15,Aqua,91,36.6,0
65022,-11.8133,130.8134,322.4,2019-09-15,Aqua,75,7.3,0
65023,-11.6078,133.0795,332.9,2019-09-15,Aqua,80,19.6,0
65024,-11.6064,133.089,326.8,2019-09-15,Aqua,0,11.3,0
65025,-11.7762,133.3133,333.9,2019-09-15,Aqua,67,21.0,0
65026,-11.7748,133.3229,329.1,2019-09-15,Aqua,24,14.1,0
65027,-11.7734,133.3326,336.6,2019-09-15,Aqua,43,25.2,0
65028,-11.7854,133.3147,328.3,2019-09-15,Aqua,71,15.2,0
65029,-11.7812,133.3436,327.3,2019-09-15,Aqua,35,14.8,0
65030,-11.8369,133.339,326.7,2019-09-15,Aqua,61,11.8,0
65031,-11.8461,133.3404,328.5,2019-09-15,Aqua,68,16.2,0
65032,-12.3656,130.8727,323.7,2019-09-15,Aqua,35,7.2,2
65033,-12.1102,132.7944,331.2,2019-09-15,Aqua,55,9.5,0
65034,-12.1193,132.7958,337.1,2019-09-15,Aqua,83,18.5,0
65035,-12.1179,132.8051,339.3,2019-09-15,Aqua,86,21.6,0
65036,-12.1682,133.0869,343.8,2019-09-15,Aqua,89,36.0,0
65037,-12.1759,133.0978,344.1,2019-09-15,Aqua,89,36.4,0
65038,-12.2589,132.9729,368.4,2019-09-15,Aqua,100,102.5,0
65039,-12.2576,132.9823,343.9,2019-09-15,Aqua,84,38.9,0
65040,-12.268,132.9743,381.8,2019-09-15,Aqua,100,152.7,0
65041,-12.2667,132.9837,365.7,2019-09-15,Aqua,94,91.7,0
65042,-12.5688,131.1892,355.0,2019-09-15,Aqua,97,56.2,0
65043,-12.5675,131.1985,333.3,2019-09-15,Aqua,76,15.5,0
65044,-12.5805,131.1718,326.4,2019-09-15,Aqua,44,7.0,0
65045,-12.5792,131.1812,375.3,2019-09-15,Aqua,100,119.4,0
65046,-12.5779,131.1905,367.4,2019-09-15,Aqua,100,90.8,0
65047,-12.3455,133.069,349.6,2019-09-15,Aqua,93,45.1,0
65048,-12.3442,133.0784,344.0,2019-09-15,Aqua,89,33.4,0
65049,-12.7743,130.5051,325.4,2019-09-15,Aqua,46,13.2,0
65050,-12.6663,131.2861,335.2,2019-09-15,Aqua,78,13.0,0
65051,-12.785,130.4967,400.0,2019-09-15,Aqua,100,266.8,0
65052,-12.7836,130.5065,461.2,2019-09-15,Aqua,100,941.0,0
65053,-12.7823,130.5163,388.7,2019-09-15,Aqua,100,196.1,0
65054,-12.7809,130.5261,351.7,2019-09-15,Aqua,94,58.0,0
65055,-12.7929,130.5078,408.9,2019-09-15,Aqua,100,327.7,0
65056,-12.7915,130.5176,436.9,2019-09-15,Aqua,100,594.2,0
65057,-12.7902,130.5274,376.5,2019-09-15,Aqua,100,132.9,0
65058,-12.7888,130.5372,374.7,2019-09-15,Aqua,100,124.2,0
65059,-12.7875,130.547,372.3,2019-09-15,Aqua,100,114.9,0
65060,-12.7862,130.5567,336.8,2019-09-15,Aqua,37,20.1,0
65061,-12.8022,130.5092,389.1,2019-09-15,Aqua,100,198.4,0
65062,-12.8008,130.519,457.5,2019-09-15,Aqua,100,876.2,0
65063,-12.7995,130.5288,395.6,2019-09-15,Aqua,100,227.1,0
65064,-12.7981,130.5385,346.3,2019-09-15,Aqua,59,34.4,0
65065,-12.7968,130.5483,342.2,2019-09-15,Aqua,11,25.5,0
65066,-12.7954,130.5581,362.3,2019-09-15,Aqua,100,74.2,0
65067,-12.7941,130.5678,356.7,2019-09-15,Aqua,91,59.1,0
65068,-12.8101,130.5203,345.4,2019-09-15,Aqua,89,40.5,0
65069,-12.8087,130.5301,379.8,2019-09-15,Aqua,100,145.4,0
65070,-12.8074,130.5399,376.0,2019-09-15,Aqua,100,128.3,0
65071,-12.806,130.5497,336.1,2019-09-15,Aqua,33,17.2,0
65072,-12.8033,130.5691,350.6,2019-09-15,Aqua,84,42.1,0
65073,-12.802,130.5789,353.9,2019-09-15,Aqua,92,52.3,0
65074,-12.7512,130.9439,406.9,2019-09-15,Aqua,100,291.8,0
65075,-12.7499,130.9534,452.0,2019-09-15,Aqua,100,753.7,0
65076,-12.1015,135.3733,325.5,2019-09-15,Aqua,60,18.3,0
65077,-10.9382,142.357,310.7,2019-09-15,Aqua,42,52.1,0
65078,-10.9308,142.3984,315.3,2019-09-15,Aqua,60,88.1,0
65079,-12.8099,130.5899,350.6,2019-09-15,Aqua,93,48.5,0
65080,-12.7604,130.9452,350.6,2019-09-15,Aqua,93,46.1,0
65081,-12.7591,130.9547,390.9,2019-09-15,Aqua,100,192.9,0
65082,-12.7577,130.9642,336.0,2019-09-15,Aqua,68,18.6,0
65083,-12.6593,131.6629,332.5,2019-09-15,Aqua,59,18.1,0
65084,-12.658,131.6721,329.9,2019-09-15,Aqua,39,15.0,0
65085,-12.8327,130.4936,327.6,2019-09-15,Aqua,52,14.9,0
65086,-12.8314,130.5034,384.5,2019-09-15,Aqua,100,176.1,0
65087,-12.83,130.5132,358.7,2019-09-15,Aqua,99,75.6,0
65088,-12.8379,130.5,351.0,2019-09-15,Aqua,94,55.3,0
65089,-12.8366,130.5098,393.7,2019-09-15,Aqua,100,223.0,0
65090,-12.8353,130.5196,356.7,2019-09-15,Aqua,97,65.9,0
65091,-12.8246,130.5977,343.0,2019-09-15,Aqua,65,28.4,0
65092,-12.52,132.7547,329.6,2019-09-15,Aqua,70,7.7,0
65093,-12.8459,130.5111,390.9,2019-09-15,Aqua,100,205.9,0
65094,-12.8445,130.5209,390.8,2019-09-15,Aqua,100,202.5,0
65095,-12.8432,130.5307,341.9,2019-09-15,Aqua,86,30.5,0
65096,-12.8326,130.6088,339.0,2019-09-15,Aqua,79,22.3,0
65097,-12.8538,130.5222,338.1,2019-09-15,Aqua,77,25.8,0
65098,-12.8525,130.532,340.6,2019-09-15,Aqua,84,30.2,0
65099,-12.8511,130.5418,329.3,2019-09-15,Aqua,42,10.6,0
65100,-12.8498,130.5516,349.8,2019-09-15,Aqua,93,47.6,0
65101,-12.8418,130.6101,389.0,2019-09-15,Aqua,100,187.4,0
65102,-12.8405,130.6198,377.3,2019-09-15,Aqua,100,131.5,0
65103,-10.9366,142.3616,313.0,2019-09-15,Aqua,57,68.5,0
65104,-10.9289,142.403,313.0,2019-09-15,Aqua,53,69.7,0
65105,-12.8497,130.6212,341.3,2019-09-15,Aqua,85,26.6,0
65106,-12.863,130.5933,340.7,2019-09-15,Aqua,78,29.1,0
65107,-12.8749,130.5751,344.0,2019-09-15,Aqua,80,38.1,0
65108,-12.8709,130.6044,341.2,2019-09-15,Aqua,62,28.8,0
65109,-12.8629,130.6627,387.1,2019-09-15,Aqua,100,177.1,0
65110,-12.2718,134.7259,331.2,2019-09-15,Aqua,74,20.9,0
65111,-12.8896,130.5374,328.1,2019-09-15,Aqua,53,14.3,0
65112,-12.8882,130.5472,376.8,2019-09-15,Aqua,100,139.1,0
65113,-12.8869,130.557,344.7,2019-09-15,Aqua,88,41.7,0
65114,-12.8855,130.5667,331.5,2019-09-15,Aqua,47,18.4,0
65115,-12.8801,130.6057,339.6,2019-09-15,Aqua,63,26.0,0
65116,-12.8721,130.664,336.1,2019-09-15,Aqua,71,17.5,0
65117,-12.3702,134.2723,337.7,2019-09-15,Aqua,85,33.0,0
65118,-12.3686,134.2827,358.7,2019-09-15,Aqua,99,84.3,0
65119,-12.4197,134.1078,360.2,2019-09-15,Aqua,94,81.5,0
65120,-12.993,130.3879,383.9,2019-09-15,Aqua,100,168.1,0
65121,-12.9916,130.3979,344.0,2019-09-15,Aqua,74,32.5,0
65122,-12.1765,135.9356,330.4,2019-09-15,Aqua,42,21.6,0
65123,-13.0023,130.3893,385.2,2019-09-15,Aqua,100,175.7,0
65124,-13.0009,130.3992,365.4,2019-09-15,Aqua,100,92.2,0
65125,-12.9996,130.4091,339.0,2019-09-15,Aqua,80,25.7,0
65126,-12.1871,135.9373,331.1,2019-09-15,Aqua,45,23.3,0
65127,-13.0103,130.4006,367.6,2019-09-15,Aqua,100,100.9,0
65128,-13.0089,130.4105,366.1,2019-09-15,Aqua,100,96.4,0
65129,-13.0075,130.4204,344.4,2019-09-15,Aqua,85,37.1,0
65130,-12.1997,135.9261,328.1,2019-09-15,Aqua,26,19.9,0
65131,-11.1372,142.3656,310.6,2019-09-15,Aqua,28,41.9,0
65132,-13.0457,130.3197,343.9,2019-09-15,Aqua,87,39.6,0
65133,-13.0511,130.3511,341.4,2019-09-15,Aqua,80,34.8,0
65134,-13.0497,130.3611,343.4,2019-09-15,Aqua,83,38.3,0
65135,-13.0484,130.371,333.4,2019-09-15,Aqua,46,19.2,0
65136,-12.3132,135.5124,326.3,2019-09-15,Aqua,46,18.4,0
65137,-12.3254,135.502,352.2,2019-09-15,Aqua,95,82.3,0
65138,-12.3235,135.5141,338.5,2019-09-15,Aqua,86,43.2,0
65139,-12.326,136.6542,323.5,2019-09-15,Aqua,68,23.2,0
65140,-12.3236,136.6688,327.0,2019-09-15,Aqua,74,31.7,0
65141,-12.4238,136.3945,325.6,2019-09-15,Aqua,60,17.5,0
65142,-13.0076,132.634,332.8,2019-09-15,Aqua,61,10.8,0
65143,-13.0062,132.6432,332.8,2019-09-15,Aqua,70,10.3,0
65144,-12.4261,136.4017,325.0,2019-09-15,Aqua,67,17.7,0
65145,-12.5367,135.7841,334.8,2019-09-15,Aqua,82,36.5,0
65146,-12.4721,136.2549,328.9,2019-09-15,Aqua,61,26.0,0
65147,-13.3479,130.8687,337.0,2019-09-15,Aqua,78,15.6,0
65148,-13.3466,130.8783,336.0,2019-09-15,Aqua,72,14.4,0
65149,-13.3571,130.87,412.3,2019-09-15,Aqua,100,332.3,0
65150,-13.3558,130.8796,407.6,2019-09-15,Aqua,100,296.7,0
65151,-13.8382,130.7123,335.4,2019-09-15,Aqua,36,15.7,0
65152,-13.4137,130.8685,336.9,2019-09-15,Aqua,66,16.8,0
65153,-13.4376,130.8193,360.7,2019-09-15,Aqua,100,69.7,0
65154,-13.4363,130.8291,346.0,2019-09-15,Aqua,89,33.0,0
65155,-13.435,130.8388,343.1,2019-09-15,Aqua,86,27.8,0
65156,-13.4336,130.8485,349.9,2019-09-15,Aqua,92,41.4,0
65157,-13.4323,130.8581,355.8,2019-09-15,Aqua,97,56.0,0
65158,-13.5412,130.1211,331.6,2019-09-15,Aqua,41,10.0,0
65159,-13.4482,130.8109,331.6,2019-09-15,Aqua,49,9.2,0
65160,-13.4468,130.8206,349.5,2019-09-15,Aqua,92,41.0,0
65161,-13.4455,130.8304,350.7,2019-09-15,Aqua,93,44.7,0
65162,-13.4442,130.8401,331.9,2019-09-15,Aqua,24,11.0,0
65163,-12.866,134.7985,331.9,2019-09-15,Aqua,56,20.1,0
65164,-13.5507,130.1224,343.7,2019-09-15,Aqua,87,32.7,0
65165,-13.4561,130.822,343.7,2019-09-15,Aqua,67,27.8,0
65166,-13.4666,130.8135,352.7,2019-09-15,Aqua,95,48.6,0
65167,-13.4653,130.8232,361.7,2019-09-15,Aqua,100,73.4,0
65168,-13.4772,130.8051,348.0,2019-09-15,Aqua,91,39.3,0
65169,-13.4759,130.8148,336.7,2019-09-15,Aqua,68,18.1,0
65170,-13.4295,131.1507,337.7,2019-09-15,Aqua,79,20.4,0
65171,-13.4282,131.1601,330.0,2019-09-15,Aqua,57,8.7,0
65172,-14.171,130.8257,337.1,2019-09-15,Aqua,65,18.0,0
65173,-14.1621,130.8377,335.3,2019-09-15,Aqua,68,13.6,0
65174,-14.1551,130.01,337.8,2019-09-15,Aqua,68,26.6,0
65175,-14.1565,129.9994,336.4,2019-09-15,Aqua,31,22.8,0
65176,-14.1579,129.9887,338.0,2019-09-15,Aqua,70,26.7,0
65177,-14.1483,129.9874,341.5,2019-09-15,Aqua,77,31.5,0
65178,-14.1262,130.0059,335.3,2019-09-15,Aqua,67,18.6,0
65179,-14.1198,129.8301,330.6,2019-09-15,Aqua,65,19.1,0
65180,-13.9908,130.6797,333.5,2019-09-15,Aqua,59,11.9,0
65181,-13.9413,130.8331,340.8,2019-09-15,Aqua,83,28.2,0
65182,-13.932,130.8317,342.6,2019-09-15,Aqua,86,31.6,0
65183,-13.9334,130.8219,349.0,2019-09-15,Aqua,92,45.2,0
65184,-12.0401,142.2368,314.3,2019-09-15,Aqua,54,57.8,0
65185,-13.1491,135.8086,322.6,2019-09-15,Aqua,30,12.0,0
65186,-13.151,135.7962,341.2,2019-09-15,Aqua,87,50.6,0
65187,-12.0562,142.2349,310.3,2019-09-15,Aqua,16,34.1,0
65188,-13.1407,135.7945,328.2,2019-09-15,Aqua,69,21.8,0
65189,-13.8595,130.6953,332.9,2019-09-15,Aqua,48,11.0,0
65190,-13.8368,130.7222,349.0,2019-09-15,Aqua,92,43.9,0
65191,-14.4128,133.0918,332.0,2019-09-15,Aqua,67,9.3,0
65192,-14.4119,133.0346,336.8,2019-09-15,Aqua,78,16.0,0
65193,-14.4133,133.0253,341.7,2019-09-15,Aqua,85,24.9,0
65194,-14.822,130.0663,327.6,2019-09-15,Aqua,36,9.8,0
65195,-14.8164,130.0812,340.4,2019-09-15,Aqua,75,28.8,0
65196,-13.8616,136.5423,324.6,2019-09-15,Aqua,57,18.1,0
65197,-14.8053,130.0905,339.2,2019-09-15,Aqua,77,24.5,0
65198,-12.9457,141.6774,325.9,2019-09-15,Aqua,79,118.5,2
65199,-14.3647,133.0395,360.2,2019-09-15,Aqua,100,61.6,0
65200,-14.3661,133.0302,362.3,2019-09-15,Aqua,100,70.4,0
65201,-14.3674,133.0209,333.9,2019-09-15,Aqua,61,13.9,0
65202,-14.3544,133.0474,336.4,2019-09-15,Aqua,39,13.8,0
65203,-14.3557,133.0381,356.9,2019-09-15,Aqua,98,53.4,0
65204,-14.3571,133.0288,380.2,2019-09-15,Aqua,100,132.6,0
65205,-14.3584,133.0195,331.5,2019-09-15,Aqua,32,10.1,0
65206,-14.3309,133.0819,337.1,2019-09-15,Aqua,58,16.7,0
65207,-14.3232,133.0711,342.5,2019-09-15,Aqua,86,26.8,0
65208,-14.3246,133.0618,334.1,2019-09-15,Aqua,68,12.8,0
65209,-14.1775,132.8084,334.4,2019-09-15,Aqua,57,11.4,0
65210,-14.1789,132.7991,344.2,2019-09-15,Aqua,87,27.6,0
65211,-14.1699,132.7978,343.2,2019-09-15,Aqua,73,24.2,0
65212,-14.1623,132.7909,336.1,2019-09-15,Aqua,45,13.5,0
65213,-14.1547,132.7803,339.2,2019-09-15,Aqua,82,19.2,0
65214,-14.164,132.7156,336.3,2019-09-15,Aqua,50,14.1,0
65215,-14.5247,129.989,332.7,2019-09-15,Aqua,70,15.9,0
65216,-14.1343,132.7299,338.7,2019-09-15,Aqua,55,15.5,0
65217,-14.0146,132.7898,334.1,2019-09-15,Aqua,73,11.5,0
65218,-14.0043,132.7977,342.5,2019-09-15,Aqua,86,24.9,0
65219,-14.0056,132.7885,339.9,2019-09-15,Aqua,82,20.3,0
65220,-13.9966,132.7871,331.6,2019-09-15,Aqua,47,8.8,0
65221,-14.0006,132.7594,336.5,2019-09-15,Aqua,77,16.8,0
65222,-13.6905,134.3558,330.1,2019-09-15,Aqua,63,9.9,0
65223,-14.2055,130.7806,343.8,2019-09-15,Aqua,87,30.9,0
65224,-14.2068,130.7706,341.0,2019-09-15,Aqua,84,26.2,0
65225,-14.2082,130.7607,332.4,2019-09-15,Aqua,68,12.5,0
65226,-14.3231,129.9039,334.1,2019-09-15,Aqua,61,10.4,0
65227,-14.1816,130.8171,337.8,2019-09-15,Aqua,39,18.3,0
65228,-14.1829,130.8074,337.4,2019-09-15,Aqua,60,18.1,0
65229,-14.1843,130.7975,335.4,2019-09-15,Aqua,62,14.9,0
65230,-32.4289,116.0328,313.4,2019-09-15,Aqua,0,15.3,0
65231,-31.139,115.9334,323.6,2019-09-15,Aqua,49,20.9,0
65232,-31.1409,115.9418,324.9,2019-09-15,Aqua,48,22.6,0
65233,-31.1124,115.9204,331.4,2019-09-15,Aqua,84,36.9,0
65234,-31.1149,115.9064,374.0,2019-09-15,Aqua,100,192.2,0
65235,-31.1174,115.8924,322.7,2019-09-15,Aqua,75,21.8,0
65236,-31.1046,115.9039,332.1,2019-09-15,Aqua,84,38.4,0
65237,-31.1071,115.8898,341.0,2019-09-15,Aqua,90,59.4,0
65238,-28.4758,122.6454,346.4,2019-09-15,Aqua,92,328.2,0
65239,-28.4489,122.6828,335.5,2019-09-15,Aqua,38,166.4,0
65240,-28.459,122.6403,351.8,2019-09-15,Aqua,95,406.3,0
65241,-28.4423,122.6353,365.8,2019-09-15,Aqua,100,692.6,0
65242,-28.4634,122.6787,340.8,2019-09-15,Aqua,84,249.1,0
65243,-28.4732,122.6363,350.2,2019-09-15,Aqua,94,389.8,0
65244,-28.4466,122.6737,343.4,2019-09-15,Aqua,88,277.0,0
65245,-28.4565,122.6312,350.8,2019-09-15,Aqua,94,393.5,0
65246,-28.4397,122.6261,353.1,2019-09-15,Aqua,96,431.6,0
65247,-28.4329,122.5788,336.5,2019-09-15,Aqua,57,175.0,0
65248,-28.4162,122.5736,326.9,2019-09-15,Aqua,35,81.9,0
65249,-30.8118,152.0804,322.9,2019-09-15,Terra,100,23.4,0
65250,-32.5357,146.8863,300.1,2019-09-15,Terra,16,18.5,0
65251,-31.7323,151.8991,302.7,2019-09-15,Terra,51,7.0,0
65252,-31.7338,151.8875,304.1,2019-09-15,Terra,59,8.3,0
65253,-31.5892,151.7345,302.9,2019-09-15,Terra,52,8.0,0
65254,-31.2303,152.7269,304.5,2019-09-15,Terra,34,7.4,0
65255,-31.2318,152.7163,314.5,2019-09-15,Terra,89,14.5,0
65256,-31.2212,152.7253,301.1,2019-09-15,Terra,27,5.6,0
65257,-31.2227,152.7147,305.5,2019-09-15,Terra,65,8.2,0
65258,-30.8844,152.3647,304.8,2019-09-15,Terra,58,7.6,0
65259,-30.8195,152.0929,314.2,2019-09-15,Terra,89,14.8,0
65260,-30.821,152.0818,314.7,2019-09-15,Terra,90,15.3,0
65261,-30.8089,152.1018,314.1,2019-09-15,Terra,88,14.3,0
65262,-30.8103,152.0911,314.8,2019-09-15,Terra,90,14.8,0
65263,-30.78,152.1074,313.6,2019-09-15,Terra,33,12.8,0
65264,-30.7739,152.1007,312.4,2019-09-15,Terra,85,13.5,0
65265,-30.7753,152.0901,309.0,2019-09-15,Terra,76,11.0,0
65266,-30.7767,152.0792,303.0,2019-09-15,Terra,42,7.0,0
65267,-31.3149,146.3947,320.9,2019-09-15,Terra,100,65.0,0
65268,-31.3139,146.4105,302.1,2019-09-15,Terra,47,22.6,0
65269,-31.3159,146.3882,315.1,2019-09-15,Terra,91,49.1,0
65270,-30.0787,152.4237,300.5,2019-09-15,Terra,27,6.2,0
65271,-29.7126,152.0735,308.4,2019-09-15,Terra,74,11.5,0
65272,-29.7112,152.084,302.4,2019-09-15,Terra,14,6.9,0
65273,-29.7069,152.1154,308.4,2019-09-15,Terra,74,11.2,0
65274,-29.6728,152.3677,304.5,2019-09-15,Terra,13,7.2,0
65275,-29.6714,152.378,309.4,2019-09-15,Terra,34,10.0,0
65276,-29.7245,152.0538,312.6,2019-09-15,Terra,42,13.0,0
